column_a,account_id,district_id,frequency
3877,309,14,MONTHLY ISSUANCE
3878,873,73,MONTHLY ISSUANCE
3879,589,1,MONTHLY ISSUANCE
3880,9484,5,MONTHLY ISSUANCE
3881,3052,44,MONTHLY ISSUANCE
3882,10134,22,MONTHLY ISSUANCE
3883,3846,61,MONTHLY ISSUANCE
3884,912,65,MONTHLY ISSUANCE
3885,2080,74,MONTHLY ISSUANCE
3886,2857,19,MONTHLY ISSUANCE
3887,647,1,MONTHLY ISSUANCE
3888,2952,65,MONTHLY ISSUANCE
3889,240,72,MONTHLY ISSUANCE
3890,1693,1,ISSUANCE AFTER TRANSACTION
3891,2612,1,MONTHLY ISSUANCE
3892,3104,1,MONTHLY ISSUANCE
3893,1488,25,MONTHLY ISSUANCE
3894,2451,54,MONTHLY ISSUANCE
3895,10257,27,MONTHLY ISSUANCE
3896,1024,19,MONTHLY ISSUANCE
3897,2173,64,MONTHLY ISSUANCE
3898,98,55,MONTHLY ISSUANCE
3899,3119,33,MONTHLY ISSUANCE
3900,1230,1,MONTHLY ISSUANCE
3901,2594,19,ISSUANCE AFTER TRANSACTION
3902,3773,10,MONTHLY ISSUANCE
3903,3635,10,MONTHLY ISSUANCE
3904,293,1,MONTHLY ISSUANCE
3905,1178,41,MONTHLY ISSUANCE
3906,3988,23,MONTHLY ISSUANCE
3907,2816,74,MONTHLY ISSUANCE
3908,722,38,ISSUANCE AFTER TRANSACTION
3909,2184,6,MONTHLY ISSUANCE
3910,10022,1,MONTHLY ISSUANCE
3911,1385,53,MONTHLY ISSUANCE
3912,3506,70,MONTHLY ISSUANCE
3913,316,62,MONTHLY ISSUANCE
3914,3711,3,MONTHLY ISSUANCE
3915,1982,6,MONTHLY ISSUANCE
3916,2071,35,MONTHLY ISSUANCE
3917,2800,41,MONTHLY ISSUANCE
3918,997,54,MONTHLY ISSUANCE
3919,367,23,MONTHLY ISSUANCE
3920,2141,21,MONTHLY ISSUANCE
3921,2127,1,MONTHLY ISSUANCE
3922,3214,67,MONTHLY ISSUANCE
3923,250,56,MONTHLY ISSUANCE
3924,3742,59,MONTHLY ISSUANCE
3925,3577,74,MONTHLY ISSUANCE
3926,2448,23,MONTHLY ISSUANCE
3927,1130,1,MONTHLY ISSUANCE
3928,2118,42,MONTHLY ISSUANCE
3929,2005,16,MONTHLY ISSUANCE
3930,475,3,MONTHLY ISSUANCE
3931,6922,3,WEEKLY ISSUANCE
3932,3122,74,MONTHLY ISSUANCE
3933,282,69,MONTHLY ISSUANCE
3934,3140,3,MONTHLY ISSUANCE
3935,3790,1,WEEKLY ISSUANCE
3936,5164,5,MONTHLY ISSUANCE
3937,8149,64,ISSUANCE AFTER TRANSACTION
3938,2900,20,MONTHLY ISSUANCE
3939,383,38,MONTHLY ISSUANCE
3940,1953,9,WEEKLY ISSUANCE
3941,3344,70,MONTHLY ISSUANCE
3942,139,38,WEEKLY ISSUANCE
3943,1808,28,MONTHLY ISSUANCE
3944,3299,11,WEEKLY ISSUANCE
3945,1697,63,MONTHLY ISSUANCE
3946,2392,1,MONTHLY ISSUANCE
3947,8713,53,MONTHLY ISSUANCE
3948,3403,63,MONTHLY ISSUANCE
3949,1424,32,MONTHLY ISSUANCE
3950,2366,68,MONTHLY ISSUANCE
3951,2668,21,MONTHLY ISSUANCE
3952,2698,49,MONTHLY ISSUANCE
3953,3872,25,MONTHLY ISSUANCE
3954,10343,8,MONTHLY ISSUANCE
3955,2743,51,MONTHLY ISSUANCE
3956,834,3,MONTHLY ISSUANCE
3957,1956,63,MONTHLY ISSUANCE
3958,4729,66,MONTHLY ISSUANCE
3959,760,1,MONTHLY ISSUANCE
3960,2324,1,MONTHLY ISSUANCE
3961,7559,56,MONTHLY ISSUANCE
3962,9208,29,MONTHLY ISSUANCE
3963,3163,41,MONTHLY ISSUANCE
3964,3732,21,MONTHLY ISSUANCE
3965,1710,74,MONTHLY ISSUANCE
3966,868,1,MONTHLY ISSUANCE
3967,534,1,MONTHLY ISSUANCE
3968,3662,4,MONTHLY ISSUANCE
3969,11053,46,MONTHLY ISSUANCE
3970,3172,77,MONTHLY ISSUANCE
3971,3905,54,ISSUANCE AFTER TRANSACTION
3972,464,43,MONTHLY ISSUANCE
3973,1574,75,MONTHLY ISSUANCE
3974,2891,42,MONTHLY ISSUANCE
3975,2860,54,WEEKLY ISSUANCE
3976,10679,1,MONTHLY ISSUANCE
3977,5,15,MONTHLY ISSUANCE
3978,4130,70,MONTHLY ISSUANCE
3979,4527,9,MONTHLY ISSUANCE
3980,3951,22,MONTHLY ISSUANCE
3981,3700,1,MONTHLY ISSUANCE
3982,2564,36,MONTHLY ISSUANCE
3983,3202,8,MONTHLY ISSUANCE
3984,879,9,MONTHLY ISSUANCE
3985,2404,8,MONTHLY ISSUANCE
3986,1537,54,MONTHLY ISSUANCE
3987,3768,52,MONTHLY ISSUANCE
3988,5944,27,MONTHLY ISSUANCE
3989,9673,76,MONTHLY ISSUANCE
3990,229,1,MONTHLY ISSUANCE
3991,614,25,MONTHLY ISSUANCE
3992,1724,48,MONTHLY ISSUANCE
3993,1185,12,MONTHLY ISSUANCE
3994,349,72,MONTHLY ISSUANCE
3995,682,54,MONTHLY ISSUANCE
3996,291,7,MONTHLY ISSUANCE
3997,3211,72,MONTHLY ISSUANCE
3998,3060,73,MONTHLY ISSUANCE
3999,4471,4,WEEKLY ISSUANCE
4000,2956,15,MONTHLY ISSUANCE
4001,2019,64,MONTHLY ISSUANCE
4002,1491,47,MONTHLY ISSUANCE
4003,3496,42,MONTHLY ISSUANCE
4004,1841,36,MONTHLY ISSUANCE
4005,7180,7,WEEKLY ISSUANCE
4006,5648,59,MONTHLY ISSUANCE
4007,2509,43,MONTHLY ISSUANCE
4008,2878,1,MONTHLY ISSUANCE
4009,1015,1,MONTHLY ISSUANCE
4010,1753,71,MONTHLY ISSUANCE
4011,2372,1,MONTHLY ISSUANCE
4012,6097,29,MONTHLY ISSUANCE
4013,2720,2,WEEKLY ISSUANCE
4014,2006,25,MONTHLY ISSUANCE
4015,3953,1,MONTHLY ISSUANCE
4016,2135,51,MONTHLY ISSUANCE
4017,1551,72,MONTHLY ISSUANCE
4018,1095,54,MONTHLY ISSUANCE
4019,3703,74,MONTHLY ISSUANCE
4020,3719,37,MONTHLY ISSUANCE
4021,2057,1,MONTHLY ISSUANCE
4022,2560,15,MONTHLY ISSUANCE
4023,3986,19,MONTHLY ISSUANCE
4024,4858,67,MONTHLY ISSUANCE
4025,1354,31,MONTHLY ISSUANCE
4026,3262,23,MONTHLY ISSUANCE
4027,3100,65,MONTHLY ISSUANCE
4028,1839,5,MONTHLY ISSUANCE
4029,3996,1,MONTHLY ISSUANCE
4030,622,24,MONTHLY ISSUANCE
4031,2340,14,MONTHLY ISSUANCE
4032,641,40,MONTHLY ISSUANCE
4033,3461,8,MONTHLY ISSUANCE
4034,672,53,MONTHLY ISSUANCE
4035,8645,60,MONTHLY ISSUANCE
4036,438,37,MONTHLY ISSUANCE
4037,2443,46,MONTHLY ISSUANCE
4038,4309,74,WEEKLY ISSUANCE
4039,3075,71,MONTHLY ISSUANCE
4040,2200,1,MONTHLY ISSUANCE
4041,3245,45,MONTHLY ISSUANCE
4042,2806,53,MONTHLY ISSUANCE
4043,556,12,MONTHLY ISSUANCE
4044,4301,1,MONTHLY ISSUANCE
4045,4156,42,MONTHLY ISSUANCE
4046,1921,42,MONTHLY ISSUANCE
4047,2939,5,MONTHLY ISSUANCE
4048,3665,28,MONTHLY ISSUANCE
4049,3524,66,MONTHLY ISSUANCE
4050,5196,13,WEEKLY ISSUANCE
4051,2883,77,MONTHLY ISSUANCE
4052,1346,74,MONTHLY ISSUANCE
4053,1514,7,MONTHLY ISSUANCE
4054,3154,1,MONTHLY ISSUANCE
4055,2081,36,MONTHLY ISSUANCE
4056,1255,68,MONTHLY ISSUANCE
4057,2208,7,MONTHLY ISSUANCE
4058,1284,55,MONTHLY ISSUANCE
4059,8153,9,MONTHLY ISSUANCE
4060,7721,13,MONTHLY ISSUANCE
4061,3889,16,MONTHLY ISSUANCE
4062,3085,66,MONTHLY ISSUANCE
4063,768,26,MONTHLY ISSUANCE
4064,8919,62,MONTHLY ISSUANCE
4065,185,32,MONTHLY ISSUANCE
4066,4150,65,MONTHLY ISSUANCE
4067,10774,46,MONTHLY ISSUANCE
4068,2728,52,WEEKLY ISSUANCE
4069,1339,76,MONTHLY ISSUANCE
4070,1929,1,MONTHLY ISSUANCE
4071,3433,73,MONTHLY ISSUANCE
4072,2337,65,MONTHLY ISSUANCE
4073,3,5,MONTHLY ISSUANCE
4074,2093,64,MONTHLY ISSUANCE
4075,3906,52,MONTHLY ISSUANCE
4076,3529,12,MONTHLY ISSUANCE
4077,864,72,MONTHLY ISSUANCE
4078,4336,2,MONTHLY ISSUANCE
4079,1647,1,MONTHLY ISSUANCE
4080,2169,57,MONTHLY ISSUANCE
4081,258,64,MONTHLY ISSUANCE
4082,1110,54,MONTHLY ISSUANCE
4083,105,21,MONTHLY ISSUANCE
4084,2992,43,MONTHLY ISSUANCE
4085,11317,50,MONTHLY ISSUANCE
4086,1681,68,MONTHLY ISSUANCE
4087,3428,27,MONTHLY ISSUANCE
4088,679,22,MONTHLY ISSUANCE
4089,10644,16,MONTHLY ISSUANCE
4090,2182,22,MONTHLY ISSUANCE
4091,9560,1,MONTHLY ISSUANCE
4092,3985,1,MONTHLY ISSUANCE
4093,3833,77,MONTHLY ISSUANCE
4094,705,35,MONTHLY ISSUANCE
4095,2447,38,MONTHLY ISSUANCE
4096,2452,1,MONTHLY ISSUANCE
4097,469,72,MONTHLY ISSUANCE
4098,483,70,MONTHLY ISSUANCE
4099,2678,1,MONTHLY ISSUANCE
4100,2183,54,MONTHLY ISSUANCE
4101,7052,55,ISSUANCE AFTER TRANSACTION
4102,680,17,MONTHLY ISSUANCE
4103,284,54,MONTHLY ISSUANCE
4104,1027,68,MONTHLY ISSUANCE
4105,1995,54,MONTHLY ISSUANCE
4106,211,28,MONTHLY ISSUANCE
4107,1432,27,MONTHLY ISSUANCE
4108,2369,49,MONTHLY ISSUANCE
4109,3867,1,MONTHLY ISSUANCE
4110,1890,1,WEEKLY ISSUANCE
4111,2204,9,MONTHLY ISSUANCE
4112,970,18,MONTHLY ISSUANCE
4113,5290,34,MONTHLY ISSUANCE
4114,2316,1,MONTHLY ISSUANCE
4115,611,46,MONTHLY ISSUANCE
4116,1794,74,MONTHLY ISSUANCE
4117,801,16,MONTHLY ISSUANCE
4118,3057,9,MONTHLY ISSUANCE
4119,2196,11,MONTHLY ISSUANCE
4120,2646,6,MONTHLY ISSUANCE
4121,2722,69,MONTHLY ISSUANCE
4122,2679,67,MONTHLY ISSUANCE
4123,2587,1,MONTHLY ISSUANCE
4124,3346,1,MONTHLY ISSUANCE
4125,1454,46,MONTHLY ISSUANCE
4126,2197,46,MONTHLY ISSUANCE
4127,1776,36,MONTHLY ISSUANCE
4128,547,24,MONTHLY ISSUANCE
4129,5758,44,MONTHLY ISSUANCE
4130,3185,45,MONTHLY ISSUANCE
4131,1950,70,MONTHLY ISSUANCE
4132,811,14,WEEKLY ISSUANCE
4133,3381,68,MONTHLY ISSUANCE
4134,1522,48,MONTHLY ISSUANCE
4135,41,72,MONTHLY ISSUANCE
4136,4533,68,MONTHLY ISSUANCE
4137,3343,1,MONTHLY ISSUANCE
4138,3686,77,MONTHLY ISSUANCE
4139,2927,37,MONTHLY ISSUANCE
4140,4091,9,MONTHLY ISSUANCE
4141,6602,74,MONTHLY ISSUANCE
4142,2558,46,MONTHLY ISSUANCE
4143,3208,29,MONTHLY ISSUANCE
4144,1389,34,MONTHLY ISSUANCE
4145,1033,32,MONTHLY ISSUANCE
4146,2449,23,MONTHLY ISSUANCE
4147,2000,5,MONTHLY ISSUANCE
4148,3724,16,MONTHLY ISSUANCE
4149,3281,1,MONTHLY ISSUANCE
4150,326,61,MONTHLY ISSUANCE
4151,307,26,MONTHLY ISSUANCE
4152,1951,23,MONTHLY ISSUANCE
4153,4445,47,MONTHLY ISSUANCE
4154,2338,59,MONTHLY ISSUANCE
4155,1319,56,ISSUANCE AFTER TRANSACTION
4156,311,50,MONTHLY ISSUANCE
4157,3293,1,MONTHLY ISSUANCE
4158,1648,40,MONTHLY ISSUANCE
4159,38,19,WEEKLY ISSUANCE
4160,1434,70,MONTHLY ISSUANCE
4161,7437,19,WEEKLY ISSUANCE
4162,4784,46,MONTHLY ISSUANCE
4163,2644,1,MONTHLY ISSUANCE
4164,785,21,WEEKLY ISSUANCE
4165,2776,23,MONTHLY ISSUANCE
4166,5572,15,MONTHLY ISSUANCE
4167,3046,74,MONTHLY ISSUANCE
4168,2138,75,MONTHLY ISSUANCE
4169,1662,1,MONTHLY ISSUANCE
4170,386,1,MONTHLY ISSUANCE
4171,591,1,MONTHLY ISSUANCE
4172,792,3,MONTHLY ISSUANCE
4173,1043,1,MONTHLY ISSUANCE
4174,9433,59,MONTHLY ISSUANCE
4175,509,36,MONTHLY ISSUANCE
4176,1747,30,MONTHLY ISSUANCE
4177,2073,59,MONTHLY ISSUANCE
4178,3097,66,MONTHLY ISSUANCE
4179,3062,17,MONTHLY ISSUANCE
4180,1355,1,MONTHLY ISSUANCE
4181,1881,60,MONTHLY ISSUANCE
4182,2595,1,MONTHLY ISSUANCE
4183,13,76,MONTHLY ISSUANCE
4184,996,47,MONTHLY ISSUANCE
4185,37,20,MONTHLY ISSUANCE
4186,2829,66,MONTHLY ISSUANCE
4187,529,39,MONTHLY ISSUANCE
4188,1857,37,MONTHLY ISSUANCE
4189,9140,32,MONTHLY ISSUANCE
4190,2485,41,MONTHLY ISSUANCE
4191,2607,1,MONTHLY ISSUANCE
4192,653,27,MONTHLY ISSUANCE
4193,10799,76,MONTHLY ISSUANCE
4194,1567,10,MONTHLY ISSUANCE
4195,1845,47,MONTHLY ISSUANCE
4196,1181,69,MONTHLY ISSUANCE
4197,3070,56,MONTHLY ISSUANCE
4198,645,70,MONTHLY ISSUANCE
4199,1795,53,MONTHLY ISSUANCE
4200,2442,14,MONTHLY ISSUANCE
4201,2845,62,MONTHLY ISSUANCE
4202,8639,46,MONTHLY ISSUANCE
4203,4003,25,MONTHLY ISSUANCE
4204,3537,45,MONTHLY ISSUANCE
4205,2394,62,MONTHLY ISSUANCE
4206,859,13,MONTHLY ISSUANCE
4207,3798,15,MONTHLY ISSUANCE
4208,2317,68,MONTHLY ISSUANCE
4209,3828,44,MONTHLY ISSUANCE
4210,2422,27,MONTHLY ISSUANCE
4211,3556,58,MONTHLY ISSUANCE
4212,1154,5,WEEKLY ISSUANCE
4213,3901,12,MONTHLY ISSUANCE
4214,3950,48,MONTHLY ISSUANCE
4215,2142,42,MONTHLY ISSUANCE
4216,2492,73,MONTHLY ISSUANCE
4217,45,64,MONTHLY ISSUANCE
4218,2172,1,MONTHLY ISSUANCE
4219,909,30,MONTHLY ISSUANCE
4220,10243,44,MONTHLY ISSUANCE
4221,1026,20,MONTHLY ISSUANCE
4222,3444,53,WEEKLY ISSUANCE
4223,1764,68,MONTHLY ISSUANCE
4224,4158,27,MONTHLY ISSUANCE
4225,585,4,MONTHLY ISSUANCE
4226,5698,1,MONTHLY ISSUANCE
4227,178,59,MONTHLY ISSUANCE
4228,2079,55,MONTHLY ISSUANCE
4229,2480,35,MONTHLY ISSUANCE
4230,2444,76,MONTHLY ISSUANCE
4231,3516,36,WEEKLY ISSUANCE
4232,1303,23,MONTHLY ISSUANCE
4233,783,1,MONTHLY ISSUANCE
4234,1729,53,MONTHLY ISSUANCE
4235,1790,70,MONTHLY ISSUANCE
4236,2351,74,MONTHLY ISSUANCE
4237,2997,40,MONTHLY ISSUANCE
4238,10650,76,MONTHLY ISSUANCE
4239,2684,7,MONTHLY ISSUANCE
4240,2459,55,MONTHLY ISSUANCE
4241,1240,1,MONTHLY ISSUANCE
4242,1783,70,MONTHLY ISSUANCE
4243,7156,71,MONTHLY ISSUANCE
4244,1085,42,MONTHLY ISSUANCE
4245,677,70,MONTHLY ISSUANCE
4246,6505,7,MONTHLY ISSUANCE
4247,402,68,MONTHLY ISSUANCE
4248,9156,18,MONTHLY ISSUANCE
4249,3987,25,MONTHLY ISSUANCE
4250,3852,20,MONTHLY ISSUANCE
4251,384,24,WEEKLY ISSUANCE
4252,1946,46,MONTHLY ISSUANCE
4253,3603,3,MONTHLY ISSUANCE
4254,1872,61,MONTHLY ISSUANCE
4255,3671,21,MONTHLY ISSUANCE
4256,735,70,MONTHLY ISSUANCE
4257,3274,76,MONTHLY ISSUANCE
4258,5870,75,MONTHLY ISSUANCE
4259,5283,15,MONTHLY ISSUANCE
4260,1438,23,WEEKLY ISSUANCE
4261,328,1,MONTHLY ISSUANCE
4262,118,68,MONTHLY ISSUANCE
4263,387,72,MONTHLY ISSUANCE
4264,3300,71,MONTHLY ISSUANCE
4265,3657,62,MONTHLY ISSUANCE
4266,823,71,MONTHLY ISSUANCE
4267,1876,1,MONTHLY ISSUANCE
4268,2765,69,MONTHLY ISSUANCE
4269,3463,38,MONTHLY ISSUANCE
4270,3103,1,ISSUANCE AFTER TRANSACTION
4271,1101,4,MONTHLY ISSUANCE
4272,179,1,WEEKLY ISSUANCE
4273,3610,1,MONTHLY ISSUANCE
4274,1814,17,MONTHLY ISSUANCE
4275,1718,71,MONTHLY ISSUANCE
4276,16,12,MONTHLY ISSUANCE
4277,4616,1,MONTHLY ISSUANCE
4278,3757,64,MONTHLY ISSUANCE
4279,2942,44,MONTHLY ISSUANCE
4280,89,68,MONTHLY ISSUANCE
4281,3106,12,WEEKLY ISSUANCE
4282,2312,65,MONTHLY ISSUANCE
4283,177,1,MONTHLY ISSUANCE
4284,4128,64,MONTHLY ISSUANCE
4285,2846,1,MONTHLY ISSUANCE
4286,1443,54,MONTHLY ISSUANCE
4287,1992,48,MONTHLY ISSUANCE
4288,755,38,MONTHLY ISSUANCE
4289,7274,11,MONTHLY ISSUANCE
4290,3383,29,MONTHLY ISSUANCE
4291,2461,1,MONTHLY ISSUANCE
4292,3916,8,MONTHLY ISSUANCE
4293,2745,60,MONTHLY ISSUANCE
4294,10152,34,MONTHLY ISSUANCE
4295,2007,45,MONTHLY ISSUANCE
4296,1064,70,MONTHLY ISSUANCE
4297,2370,51,MONTHLY ISSUANCE
4298,1379,47,MONTHLY ISSUANCE
4299,1313,45,MONTHLY ISSUANCE
4300,129,74,MONTHLY ISSUANCE
4301,6866,14,MONTHLY ISSUANCE
4302,4132,36,MONTHLY ISSUANCE
4303,2136,75,MONTHLY ISSUANCE
4304,2036,70,MONTHLY ISSUANCE
4305,3401,38,WEEKLY ISSUANCE
4306,1596,70,MONTHLY ISSUANCE
4307,4116,6,MONTHLY ISSUANCE
4308,3342,59,MONTHLY ISSUANCE
4309,2715,42,MONTHLY ISSUANCE
4310,4143,55,MONTHLY ISSUANCE
4311,2133,11,MONTHLY ISSUANCE
4312,2069,72,MONTHLY ISSUANCE
4313,205,1,MONTHLY ISSUANCE
4314,1150,29,MONTHLY ISSUANCE
4315,1608,26,MONTHLY ISSUANCE
4316,1494,1,MONTHLY ISSUANCE
4317,2272,48,MONTHLY ISSUANCE
4318,2634,45,MONTHLY ISSUANCE
4319,745,43,MONTHLY ISSUANCE
4320,3813,1,MONTHLY ISSUANCE
4321,1342,9,MONTHLY ISSUANCE
4322,121,55,MONTHLY ISSUANCE
4323,1727,9,MONTHLY ISSUANCE
4324,2097,46,MONTHLY ISSUANCE
4325,133,64,WEEKLY ISSUANCE
4326,2897,51,MONTHLY ISSUANCE
4327,5708,64,WEEKLY ISSUANCE
4328,7049,69,MONTHLY ISSUANCE
4329,1279,28,MONTHLY ISSUANCE
4330,502,1,MONTHLY ISSUANCE
4331,1506,51,MONTHLY ISSUANCE
4332,2231,2,MONTHLY ISSUANCE
4333,966,15,MONTHLY ISSUANCE
4334,1968,16,WEEKLY ISSUANCE
4335,2879,15,MONTHLY ISSUANCE
4336,3023,35,MONTHLY ISSUANCE
4337,3561,33,MONTHLY ISSUANCE
4338,1807,21,MONTHLY ISSUANCE
4339,11327,7,MONTHLY ISSUANCE
4340,2053,5,MONTHLY ISSUANCE
4341,550,24,MONTHLY ISSUANCE
4342,3324,3,MONTHLY ISSUANCE
4343,1061,44,MONTHLY ISSUANCE
4344,2215,48,MONTHLY ISSUANCE
4345,961,1,MONTHLY ISSUANCE
4346,2579,24,MONTHLY ISSUANCE
4347,3919,34,MONTHLY ISSUANCE
4348,3875,44,MONTHLY ISSUANCE
4349,2311,28,MONTHLY ISSUANCE
4350,2556,46,MONTHLY ISSUANCE
4351,1615,1,MONTHLY ISSUANCE
4352,2910,68,MONTHLY ISSUANCE
4353,2756,24,MONTHLY ISSUANCE
4354,1572,72,MONTHLY ISSUANCE
4355,3857,54,MONTHLY ISSUANCE
4356,156,64,MONTHLY ISSUANCE
4357,3922,68,MONTHLY ISSUANCE
4358,1209,23,MONTHLY ISSUANCE
4359,2371,15,WEEKLY ISSUANCE
4360,852,57,MONTHLY ISSUANCE
4361,2152,22,MONTHLY ISSUANCE
4362,398,69,MONTHLY ISSUANCE
4363,2174,18,MONTHLY ISSUANCE
4364,3705,20,MONTHLY ISSUANCE
4365,1172,6,MONTHLY ISSUANCE
4366,876,4,MONTHLY ISSUANCE
4367,2413,33,MONTHLY ISSUANCE
4368,3963,9,MONTHLY ISSUANCE
4369,643,64,MONTHLY ISSUANCE
4370,1340,52,MONTHLY ISSUANCE
4371,2703,61,MONTHLY ISSUANCE
4372,671,60,MONTHLY ISSUANCE
4373,782,42,MONTHLY ISSUANCE
4374,2784,40,MONTHLY ISSUANCE
4375,1703,72,MONTHLY ISSUANCE
4376,3598,76,MONTHLY ISSUANCE
4377,639,1,MONTHLY ISSUANCE
4378,3325,11,MONTHLY ISSUANCE
4379,10613,55,MONTHLY ISSUANCE
4380,606,75,MONTHLY ISSUANCE
4381,9227,51,MONTHLY ISSUANCE
4382,1723,70,MONTHLY ISSUANCE
4383,3404,33,MONTHLY ISSUANCE
4384,1657,12,MONTHLY ISSUANCE
4385,3395,16,MONTHLY ISSUANCE
4386,2296,29,MONTHLY ISSUANCE
4387,644,4,MONTHLY ISSUANCE
4388,2402,18,MONTHLY ISSUANCE
4389,2391,2,MONTHLY ISSUANCE
4390,1140,49,MONTHLY ISSUANCE
4391,952,41,MONTHLY ISSUANCE
4392,696,54,MONTHLY ISSUANCE
4393,2998,21,MONTHLY ISSUANCE
4394,867,60,MONTHLY ISSUANCE
4395,1208,4,MONTHLY ISSUANCE
4396,3423,11,MONTHLY ISSUANCE
4397,2831,1,MONTHLY ISSUANCE
4398,2211,61,ISSUANCE AFTER TRANSACTION
4399,3360,71,MONTHLY ISSUANCE
4400,1245,68,MONTHLY ISSUANCE
4401,1348,55,MONTHLY ISSUANCE
4402,2920,73,MONTHLY ISSUANCE
4403,566,8,MONTHLY ISSUANCE
4404,2658,27,MONTHLY ISSUANCE
4405,2721,74,MONTHLY ISSUANCE
4406,1833,54,MONTHLY ISSUANCE
4407,2221,58,MONTHLY ISSUANCE
4408,149,43,MONTHLY ISSUANCE
4409,3082,33,MONTHLY ISSUANCE
4410,3156,1,ISSUANCE AFTER TRANSACTION
4411,2438,71,MONTHLY ISSUANCE
4412,2693,17,MONTHLY ISSUANCE
4413,1866,4,MONTHLY ISSUANCE
4414,3365,11,MONTHLY ISSUANCE
4415,3382,23,WEEKLY ISSUANCE
4416,2125,43,WEEKLY ISSUANCE
4417,3396,1,MONTHLY ISSUANCE
4418,3105,37,MONTHLY ISSUANCE
4419,2162,50,MONTHLY ISSUANCE
4420,1125,1,WEEKLY ISSUANCE
4421,2979,10,MONTHLY ISSUANCE
4422,2850,57,MONTHLY ISSUANCE
4423,2832,12,MONTHLY ISSUANCE
4424,3102,33,MONTHLY ISSUANCE
4425,295,66,MONTHLY ISSUANCE
4426,1523,52,ISSUANCE AFTER TRANSACTION
4427,215,31,MONTHLY ISSUANCE
4428,421,75,MONTHLY ISSUANCE
4429,3715,74,MONTHLY ISSUANCE
4430,934,9,MONTHLY ISSUANCE
4431,3333,44,MONTHLY ISSUANCE
4432,1798,46,MONTHLY ISSUANCE
4433,10005,64,MONTHLY ISSUANCE
4434,4386,51,WEEKLY ISSUANCE
4435,1868,16,WEEKLY ISSUANCE
4436,232,45,MONTHLY ISSUANCE
4437,298,35,MONTHLY ISSUANCE
4438,1717,67,MONTHLY ISSUANCE
4439,1960,31,MONTHLY ISSUANCE
4440,1049,18,MONTHLY ISSUANCE
4441,2918,15,ISSUANCE AFTER TRANSACTION
4442,4140,28,MONTHLY ISSUANCE
4443,21,54,MONTHLY ISSUANCE
4444,1650,39,MONTHLY ISSUANCE
4445,800,11,MONTHLY ISSUANCE
4446,3415,75,MONTHLY ISSUANCE
4447,3722,76,MONTHLY ISSUANCE
4448,736,75,MONTHLY ISSUANCE
4449,2787,1,MONTHLY ISSUANCE
4450,673,31,MONTHLY ISSUANCE
4451,3406,53,MONTHLY ISSUANCE
4452,2796,5,WEEKLY ISSUANCE
4453,2775,30,MONTHLY ISSUANCE
4454,276,38,MONTHLY ISSUANCE
4455,315,45,MONTHLY ISSUANCE
4456,1072,65,MONTHLY ISSUANCE
4457,1156,59,MONTHLY ISSUANCE
4458,3836,68,MONTHLY ISSUANCE
4459,3013,73,MONTHLY ISSUANCE
4460,3033,69,MONTHLY ISSUANCE
4461,3174,65,MONTHLY ISSUANCE
4462,134,34,MONTHLY ISSUANCE
4463,1229,46,MONTHLY ISSUANCE
4464,3209,45,MONTHLY ISSUANCE
4465,2820,36,MONTHLY ISSUANCE
4466,938,70,MONTHLY ISSUANCE
4467,3501,36,MONTHLY ISSUANCE
4468,3616,50,MONTHLY ISSUANCE
4469,3911,32,MONTHLY ISSUANCE
4470,3992,43,MONTHLY ISSUANCE
4471,579,1,MONTHLY ISSUANCE
4472,2892,64,MONTHLY ISSUANCE
4473,1186,64,MONTHLY ISSUANCE
4474,2440,19,MONTHLY ISSUANCE
4475,2791,25,MONTHLY ISSUANCE
4476,3169,19,MONTHLY ISSUANCE
4477,2049,67,MONTHLY ISSUANCE
4478,758,51,MONTHLY ISSUANCE
4479,1177,27,MONTHLY ISSUANCE
4480,246,65,MONTHLY ISSUANCE
4481,1171,18,MONTHLY ISSUANCE
4482,3187,59,MONTHLY ISSUANCE
4483,3385,1,MONTHLY ISSUANCE
4484,703,54,MONTHLY ISSUANCE
4485,1318,56,MONTHLY ISSUANCE
4486,889,43,MONTHLY ISSUANCE
4487,4332,74,MONTHLY ISSUANCE
4488,564,5,MONTHLY ISSUANCE
4489,3934,6,MONTHLY ISSUANCE
4490,1983,54,MONTHLY ISSUANCE
4491,727,35,MONTHLY ISSUANCE
4492,3048,74,WEEKLY ISSUANCE
4493,3025,25,MONTHLY ISSUANCE
4494,906,59,MONTHLY ISSUANCE
4495,845,14,MONTHLY ISSUANCE
4496,124,55,MONTHLY ISSUANCE
4497,3958,59,MONTHLY ISSUANCE
4498,777,30,MONTHLY ISSUANCE
4499,1573,63,MONTHLY ISSUANCE
4500,3276,1,MONTHLY ISSUANCE
